Name,Description,Address,Latitude,Longitude
"Paradise Valley Hot Spring - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Paradise Valley Hot Springs is an off road hot springs. The dirt road may be difficult in the rainy season. Check road conditions.
Website: No Website
More Info: https://www.ultimatehotspringsguide.com/paradise-valley-hot-spring.html","Paradise Valley, Nevada",41.422263,-117.38754440000002
"Paulina Lake Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐⭐⭐ (5 out 5 stars) Ultimate Hot Springs Rating
Paulina Hot Springs is accessible is seasonal. During the winter the roads are closed. Check road conditions before you attempt to this adventure. You can drive up to Paulina Lake. There is then a hiking trail to hike to get to the hot springs.
Website: https://www.fs.usda.gov/recarea/deschutes/recarea/?actid=42&amp;recid=71997
More Info: https://www.ultimatehotspringsguide.com/paulina-lake-hot-springs.html","LaPine, Oregon",43.7320279,-121.2502399
"Peerless Pool - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Saratoga Spa State Park is accessible. You can drive up to the park. It is an easy walk around the park.
Website: https://parks.ny.gov/parks/saratogaspa
More Info: https://www.ultimatehotspringsguide.com/peerless-pool.html","19 Roosevelt Dr, Saratoga Springs, NY 12866",43.05587329999999,-73.7991801
"Penny Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Penny Hot Springs is accessible. You can drive up to the hot springs. There is a turnoff to park ..It is located on the banks of the Crystal River. It is about 100 yards north of mile marker 55 along Highway 133. The path is steep.
Website: No
More Info: https://www.ultimatehotspringsguide.com/penny-hot-springs.html","Carbondale, Colorado",39.23182389999999,-107.2272244
"Pincock Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Pincock Hot Springs is accessible. You can drive up to the resort. The hot springs are an easy walk around the property and campsite. This hot springs has handicap accessibility.
Website: http://www.greencanyonhotspring.com/
More Info: https://www.ultimatehotspringsguide.com/pincock-hot-springs.html","2432 Canyon Creek Rd, Newdale, ID 83436",43.79204,-111.43962699999997
"Pine Flats Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐⭐ (4 out 5 stars) Great Hot Springs Rating
You can drive up to the hot springs parking lot on a paved road. There's a sign for the hot springs that mark the start of about a quarter mile hike. A 1/4-mile nature trail begins in the campground and leads to a natural hot springs soaking pool on the riverside. The hike down to hot springs waterfall and pool is steep and has loose rock. Shoes are recommended to get down there.
Website: https://www.fs.usda.gov/recarea/boise/recarea/%3Frecid%3D5198
More Info: https://www.ultimatehotspringsguide.com/pine-flats-hot-springs.html","Banks Lowman Rd, Garden Valley, ID 83622",44.0641667,-115.68194440000002
"Ponce de Leon Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Ponce de Leon Hot Springs is accessible. You can drive up to the parking area. It is a mile and half moderate hike to the hot springs.
Website: No Website
More Info: https://www.ultimatehotspringsguide.com/ponce-de-leon-hot-springs.html","Carson National Forest, New Mexico",36.3239148,-105.60612349999997
"Potosi Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Potosi Hot Springs is accessible. You can drive up to the resort. There is moderate hikes around Potosi.
Website: http://www.potosihotsprings.com/
More Info: https://www.ultimatehotspringsguide.com/potosi-hot-springs.html","1 S Willow Creek Rd Pony, MT 59747",45.589175,-111.89978810000002
"Private Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Private Hot Springs is very accessible you can drive up to the properties.
Website: https://privatehotsprings.com/
More Info: https://www.ultimatehotspringsguide.com/private-hot-springs.html","5871 B Hwy 23 South",50.186566,-118.0121024
"Quinn's Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Quinn's Hot Springs is open 365 days a year. Accessibility may depend on weather conditions. This hot springs provides ramps for handicap access.
Website: https://www.quinnshotsprings.com/
More Info: https://www.ultimatehotspringsguide.com/quinns-hot-springs.html","190 Hwy 135, Paradise, MT 59856",47.33074999999999,-114.78882599999997
"Rainbow Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐⭐ (4 out 5 stars) Great Hot Springs Rating
Check road conditions before attempting to go. you can drive up to the trailhead on paved road. Park at West Fork Trail-head. The hike is 5.1 treacherous miles to the springs and follows both the west fork of the San Juan River and Beaver Creek. It takes about 5-8 hours . The hike gains 1,000 feet in elevation. Following the West Fork Trail to the hot springs.
Website: https://www.fs.usda.gov/recarea/sanjuan/recarea/?recid=43306
More Info: https://www.ultimatehotspringsguide.com/rainbow-hot-springs.html","Pagosa Springs, CO 81147",37.5091748,-106.94733550000001
"Rancho San Carlos Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Rancho San Carlos Hot Springs is very accessible if you do not mind crossing a country border to get there. It is paved road all the way to the hot springs. It is an easy walk around the hot springs facilities.
Website: http://www.ranchosancarlosensenada.com/index.php?lang=eng-US
More Info: https://www.ultimatehotspringsguide.com/rancho-san-carlos-hot-springs.html","San Carlos San Angel, Rosarito-Ensenada, 22880 Ensenada, B.C., Mexico",32.476313,-116.96245199999998
"Red River Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Red River Hot Springs is accessible. You can drive up to the resort. You will be driving on a gravel road for the last 11 miles. The hot springs is easy walk around the property. This hot springs has limited handicap accessibility.
Website: https://www.redriverhotspringslodge.com/
More Info: https://www.ultimatehotspringsguide.com/red-river-hot-springs.html","3837 Hot Springs Rd, Elk City, ID 83525",45.7873222,-115.1999051
"Remington Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐⭐ (4 out 5 stars) Great Hot Springs Rating
The accessibility is good. These springs are located on a semi steep path that zag zags for about 300 feet path down at the bottom of the hill next to the Kern River.
Website: No Website
More Info: https://www.ultimatehotspringsguide.com/remington-hot-springs.html","Kern River Canyon California",35.566328,-118.575897
"Renova Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Renova Hot Springs are very accessible. You will need to drive on a dirt road for approximately 7 miles. The road conditions can greatly affect access especially in the wet and snow season. Once you park your car, it is an easy 0.1 mile moderately trafficked hike down to a river bank.
Website: No Website
More Info: https://www.ultimatehotspringsguide.com/renova-hot-springs.html","599-681 Point of Rocks Rd, Whitehall, MT 59759, USA",45.7910784,-112.1265732
"Rico Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Rico Hot Springs is not assessable. This hot springs is on private property.
Website: https://ricohotsprings.com/
More Info: https://www.ultimatehotspringsguide.com/rico-hot-springs.html","Rico, CO 81332",37.7019151,-108.03114470000003
"Ritter Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Ritter Hot Springs is open from Memorial Day weekend to Labor Day weekend. You can drive up to the property. The hot springs has a huge property to walk around. This hot springs has limited handicap accessibility.
Website: http://ritterhotsprings.com/welcome.html
More Info: https://www.ultimatehotspringsguide.com/ritter-hot-springs.html","Ritter Hot Spur Rd, Long Creek, OR 97856",44.8919037,-119.14290449999999
"River Oaks Hot Spring Spa - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
River Oaks Hot Springs Spa is very accessible. You can drive up to the resort. Once at the resort it an easy walk around the property. River Oaks is handicap accessible.
Website: http://www.riveroakshotsprings.com/
More Info: https://www.ultimatehotspringsguide.com/river-oaks-hot-spring-spa.html","800 Clubhouse Dr, Paso Robles, CA 93446",35.6550061,-120.68363640000001
"Riverbend Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐⭐ (4 out 5 stars) Great Hot Springs Rating
Riverbend Hot Springs is very accessible. You can drive up to the resort on paved road. Once you are there it is an easy walk around the property. This hot springs is handicap accessible.
Website: http://www.riverbendhotsprings.com/
More Info: https://www.ultimatehotspringsguide.com/riverbend-hot-springs.html","100 Austin St, Truth or Consequences, NM 87901",33.1272725,-107.25057019999997
"Riverdale Resort Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Riverdale Resort Hot Springs is very accessible. You can drive up to the property. The hot springs are a short and easy walk from the property. This hot springs has limited handicap accessibility.
Website: http://riverdaleresort.com/
More Info: https://www.ultimatehotspringsguide.com/riverdale-resort-hot-springs.html","3696 N 1600 E, Preston, ID 83263",42.16446699999999,-111.83738410000001
"Riverside Hot Springs Inn - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Riverside Hot Springs Inn is very accessible. You can drive up to the property. The hot springs are a short and easy walk from the property. This hot springs is not handicap accessible because they are a historical hot springs.
Website: https://www.riversideinnhotsprings.com/
More Info: https://www.ultimatehotspringsguide.com/riverside-hot-springs-inn.html","255 East Portneuf Street, Lava Hot Springs, ID 83246",42.6198101,-112.00901570000002
"Rocky Canyon Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐⭐ (4 out 5 stars) Great Hot Springs Rating
Accessibility is good. The hardest thing to do is forge a river, which can be freezing in the winter. Rocks are slippery in the river. You will need to drive on a dirt road and hike to hot springs.
Website: No website
More Info: https://www.ultimatehotspringsguide.com/rocky-canyon-hot-springs.html","Idaho 83622",44.2528794,-115.89090399999998
"Rogers Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐(2 out 5 stars) Fair Hot Springs Rating
Rogers Springs is very accessible. You can drive right up to the springs and walk up to it.
Website: https://www.nps.gov/lake/learn/nature/rogerspring.htm
More Info: https://www.ultimatehotspringsguide.com/rogers-springs.html","Lake Mead in Henderson, Nevada",36.3777555,-114.44331139999997
"Roman Spa Hot Springs Resort - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Roman Spa Hot Springs is very accessible. You can drive up the spa. The is an easy walk around the resort. The hot springs is handicap accessible.
Website: http://www.romanspahotsprings.com/
More Info: https://www.ultimatehotspringsguide.com/roman-spa-hot-springs.html","1300 Washington St, Calistoga, CA 94515",38.579187,-122.58004199999999
"Roosevelt Baths &amp; Spa - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Roosevelt Baths &amp; Spa is very accessible. You drive up to the spa and enjoy.
Website: https://www.gideonputnam.com/roosevelt-baths-and-spa?utm_source=googlemaps&amp;utm_medium=local&amp;utm_campaign=rooseveltspa
More Info: https://www.ultimatehotspringsguide.com/roosevelt-baths--spa.html","39 Roosevelt Dr, Saratoga Springs, NY 12866",43.053928,-73.802707
"Roper Lake State Park Hot Springs - ULTIMATE HOT SPRINGS GUIDE","(0 out 5 stars) Debunked Hot Springs Rating
This hot springs is very accessible. You can drive right up to the state park hot springs. The hot springs do close in the evening. Check the schedule on the website.
Website: https://azstateparks.com/reserve/roper-lake/camping/
More Info: https://www.ultimatehotspringsguide.com/roper-lake-state-park-hot-springs.html","101 E Roper Lake Rd, Safford, AZ 85546",32.7587832,-109.70735560000003
"Roystone Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Roystone Hot Springs is very accessible. You can drive up to the property. The hot springs are a short and easy walk from the property. This hot springs has handicap accessibility.
Website: http://www.roystonehotsprings.com/
More Info: https://www.ultimatehotspringsguide.com/roystone-hot-springs.html","7880 ID-52, Sweet, ID 83670",43.9528178,-116.35488880000003
"Ruby Valley Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐⭐ (4 out 5 stars) Great Hot Springs Rating
Ruby Valley Hot Springs is an off road adventure. Please be aware of the road conditions especially in the wet season. You will need to be able to walk to the springs in a marsh area.
Website: No website
More Info: https://www.ultimatehotspringsguide.com/ruby-valley-hot-springs.html","Ruby Valley Refuge, Nevada",40.1819028,-115.46150920000002
"Ruidosa Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Chinati Hot Springs is accessible by car. The last 20 miles is on a dirt road. Conditions are bad in the off season.
Website: http://www.chinatihotsprings.net/
More Info: https://www.ultimatehotspringsguide.com/ruidosa-hot-springs.html","1 Hot Springs Rd, Presidio, TX 79845",30.0382065,-104.5992846
"Sacajawea Hot Springs - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Sacajawea Hot Springs is accessible. You can drive up to the hot springs. The last 5 miles is on a dirt road. The hot springs are next to the Paytette River. This hot springs is not handicap accessible.
Website: No
More Info: https://www.ultimatehotspringsguide.com/sacajawea-hot-springs.html","Grandjean, Idaho",50.6200385,-116.0733586
"Sagewater Spa - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Sagewater Spa is very accessible. You can drive up to the spa. The is an easy walk around the resort. The hot springs is handicap accessible.
Website: https://sagewaterspa.com/
More Info: https://www.ultimatehotspringsguide.com/sagewater-spa.html","12689 Eliseo Rd, Desert Hot Springs, CA 92240",33.9563217,-116.483078
"Sahara Hotel &amp; Spa - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Sahara Hotel &amp; Spa is very accessible. You can drive up to the spa. The is an easy walk around the hotel. The hot springs is handicap accessible.
Website: http://www.saharamineralhotspringssparesort.us/
More Info: https://www.ultimatehotspringsguide.com/sahara-hotel--spa.html","66700 5th St, Desert Hot Springs, CA 92240",33.9662057,-116.4979667
"Salida Hot Springs Aquatic Center - ULTIMATE HOT SPRINGS GUIDE","⭐⭐⭐ (3 out 5 stars) Good Hot Springs Rating
Salida Hot Springs Aquatic Center is accessible. You can drive up to the resort. This is a large property. It is an easy walk around the resort. The facility has handicap accessibility. They have an ADA compliant lift that allows for easy access into either pool.
Website: https://salidarec.com/
More Info: https://www.ultimatehotspringsguide.com/salida-hot-springs-aquatic-center.html","410 W Rainbow Blvd, Salida, CO 81201",38.525035,-106.00942499999996
